;;;;;https://www.wildberries.ru/seller/32220?sort=popular&page=1&fbrand=19794;;;;;;;;;;;;;
;;;;;https://www.wildberries.ru/seller/koreanbutik;;;;;;;;;;;;;
"Product List
MYUNGIN COSMETICS CO., LTD.";;;;;;;;;;;;;;;;;;
NO.;Image;SKU No.;"SKU No.
(NEW)";Product Name (KOR);Product Name (ENG);TYPE;Volume;"MOQ QTY
(PCS/CT)";CT WEIGHT(kg);CT SIZE(cm); MSRP ;"SUPPLY PRICE
(-VAT)";UPDATED BARCODES;HS코드;REMARKS;;;
97;;CLF019;5C0044;팜스테이 블랙 스네일 딥 클렌징폼;FARMSTAY BLACK SNAIL DEEP CLEANSING FOAM;CLEANSING ;180ml;100;23;54*33.5*41; ₩15 000 ; ₩2 610 ;8809480770951 ;3401.30.0000;;;;
98;;SCR019;5C0284;팜스테이 아보카도 프리미엄 포어 크림;FARMSTAY AVOCADO PREMIUM PORE CREAM;CREAM;100g;100;19;41.5*41.5*31.5; ₩20 000 ; ₩3 900 ;8809809800116 ;3304.99.1000;;;;
99;;CLF020;5C0045;팜스테이 아보카도 프리미엄 포어 딥 클렌징폼;FARMSTAY AVOCADO PREMIUM PORE DEEP CLEANSING FOAM;CLEANSING ;180ml;100;22,5;54*33.5*41; ₩9 000 ; ₩1 930 ;8809674692137 ;3401.30.0000;;;;
100;;SAM010;5C0236;팜스테이 닥터V-8 비타민 앰플;FARMSTAY DR-V8 VITAMIN AMPOULE;AMPOULE;250ml;40;14;37.5*31*27.5; ₩12 000 ; ₩4 610 ;8809480771217 ;3304.99.1000;;;;
101;;SEC007;5C0351;팜스테이 블랙 스네일 프리미엄 아이크림;FARMSTAY BLACK SNAIL PREMIUM EYE CREAM;EYE CREAM;50ml;100;9,8;43*43*28; ₩20 000 ; ₩3 800 ;8809469775830 ;3304.99.1000;19 ;;;
102;;SCR021;5C0286;팜스테이 골드 스네일 프리미엄 크림;FARMSTAY GOLD SNAIL PREMIUM CREAM;CREAM;50ml;50;13,5;43*43*22; ₩50 000 ; ₩6 390 ;8809480770975 ;3304.99.1000;;;;
103;;CLF021;5C0046;팜스테이 닥터 V-8 비타민 클렌징폼;FARMSTAY DR-V8 VITAMIN FOAM CLEANSING;CLEANSING ;100ml;200;25;50.5*45*34; ₩3 000 ; ₩1 140 ;8809469775885 ;3401.30.0000;;;;
104;;SMS015;5C0495;팜스테이 콜라겐 워터 풀 모이스트 수딩 마스크;FARMSTAY COLLAGEN WATER FULL MOIST SOOTHING MASK;MASK SHEET;27g;40;16,3;54*47*21; ₩20 000 ; ₩4 990 ;8809624720965 ;3307.90.4000;;;;
105;;EYE006;5C0121;팜스테이 다이아몬드 샤인 임팩트 마스카라;FARMSTAY DIAMOND SHINE IMPACT MASCARA;EYE MAKEUP;12g;300;10,8;36.5*26*34; ₩12 000 ; ₩2 330 ;8809551951418 ;3304.99.1000;;;;
106;;SCR023;5C0288;팜스테이 닥터 V-8 솔루션 크림 콜라겐;FARMSTAY DR-V8 SOLUTION CREAM(COLLAGEN);CREAM;50g;50;10;42*42*14; ₩35 000 ; ₩5 480 ;8809624723614 ;3304.99.1000;;;;
107;;SCR024;5C0289;팜스테이 닥터 V-8 솔루션 크림 히아루론산;FARMSTAY DR-V8 SOLUTION CREAM(HYALURONATE);CREAM;50g;50;10;42*42*14; ₩35 000 ; ₩5 480 ;8809624723645 ;3304.99.1000;;;;
108;;SCR027;5C0292;팜스테이 24K 골드＆펩타이드 퍼펙트 앰플크림;FARMSTAY 24K GOLD & PEPTIDE PERFECT AMPOULE CREAM;CREAM;80ml;50;12,3;35*35*15; ₩38 000 ; ₩7 720 ;8809469776189 ;3304.99.1000;;;;
109;;SAM017;5C0241;팜스테이 24K 골드 솔루션 퍼펙트 앰플;FARMSTAY 24K GOLD SOLUTION PERFECT AMPOULE;AMPOULE;100ml;50;14;57*30*17; ₩112 000 ; ₩16 630 ;8809469775854 ;3304.99.1000;;;;
110;;SHD013;5C0430;팜스테이 트로피칼 후르츠 핸드크림 아보카도;FARMSTAY TROPICAL FRUIT HAND CREAM AVOCADO;HAND;50g;100;7;42.5*42.5*14.5; ₩7 000 ; ₩840 ;8809638300382 ;3304.99.1000;;;;
111;;SHD014;5C0431;팜스테이 트로피칼 후르츠 핸드크림 망고;FARMSTAY TROPICAL FRUIT HAND CREAM MANGO;HAND;50g;100;7;42.5*42.5*14.5; ₩7 000 ; ₩840 ;8809638300399 ;3304.99.1000;;;;
112;;SHD015;5C0432;팜스테이 트로피칼 후르츠 핸드크림 코코넛;FARMSTAY TROPICAL FRUIT HAND CREAM COCONUT;HAND;50g;100;7;42.5*42.5*14.5; ₩7 000 ; ₩840 ;8809638300405 ;3304.99.1000;;;;
113;;SCR029;5C0294;팜스테이 홍삼 프라임 리페어 크림;FARMSTAY RED GINSENG PRIME REPAIR CREAM;CREAM;100ml;100;22,3;45*43.5*32; ₩25 000 ; ₩4 390 ;8809480772139 ;3304.99.1000;;;;
114;;SSE002;5C0610;팜스테이 리얼 아보카도 오일 세럼;FARMSTAY REAL AVOCADO NUTRITION OIL SERUM;SERUM;100ml;100;16,5;52*52*15; ₩20 000 ; ₩3 200 ;8809469776899 ;3304.99.1000;9 шт ;;;
115;;SAM018;5C0242;팜스테이 24K 골드＆펩타이드 프라임 앰플;FARMSTAY 24K GOLD & PEPTIDE SOLUTION PRIME AMPOULE;AMPOULE;250ml;40;14;37.5*31*27.5; ₩35 000 ; ₩6 320 ;8809469776691 ;3304.99.1000;;;;
116;;SCR030;5C0295;팜스테이 히아루론산 프리미엄 밸런싱 크림;FARMSTAY HYALURONIC ACID PREMIUM BALANCING CREAM;CREAM;100g;100;19;41.5*41.5*30.5; ₩20 000 ; ₩3 490 ;8809480772290 ;3304.99.1000;;;;
117;;SCR032;5C0296;팜스테이 오투 프리미엄 아쿠아 크림;FARMSTAY O2 PREMIUN AQUA CREAM;CREAM;100g;100;19;41.5*41.5*30.5; ₩20 000 ; ₩3 460 ;8809480772306 ;3304.99.1000;;;;
118;;SSC006-R;5C0596;팜스테이 그린티씨드 모이스쳐 썬크림;FARMSTAY GREEN TEA SEED MOISTURE SUN CREAM;SUN CREAM;70g;100;10,5;66*35.5*18; ₩12 000 ; ₩2 270 ;8809809805128 ;3304.99.1000;;;;
119;;SMS016-M;5C0497;팜스테이 리얼 코코넛 에센스 마스크;FARMSTAY REAL COCONUT ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031965;3307.90.4000;;;;
120;;SMS017-M;5C0501;팜스테이 리얼 망고 에센스 마스크;FARMSTAY REAL MANGO ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031958;3307.90.4000;25 ;;;
121;;SMS018-M;5C0505;팜스테이 리얼 아보카도 에센스 마스크;FARMSTAY REAL AVOCADO ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031941;3307.90.4000;;;;
122;;SMS019-M;5C0509;팜스테이 리얼 피치 에센스 마스크;FARMSTAY REAL PEACH ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031934;3307.90.4000;;;;
123;;CLF022;5C0047;팜스테이 콜라겐 워터 풀 모이스트 클렌징 티슈;FARMSTAY COLLAGEN WATER FULL MOIST CLEANSING TISSUE;CLEANSING ;30sheets;30;5,3;33*33*21.5; ₩4 000 ; ₩910 ;8809519371517 ;3401.30.0000;101 ;;;
124;;CLF023;5C0048;팜스테이 알로에 모이스쳐 수딩 클렌징 티슈;FARMSTAY ALOE MOISTURE SOOTHING CLEANSING TISSUE;CLEANSING ;30sheets;30;5,3;33*33*21.5; ₩4 000 ; ₩910 ;8809519371586 ;3401.30.0000;;;;
125;;SPA006;5C0572;팜스테이 24K 골드&펩타이드 솔루션 앰플 아이패치;FARMSTAY 24K GOLD & PEPTIDE SOLUTION AMPOULE EYE PATCH;PATCH;90g;100;19,5;45*45*20.5; ₩30 000 ; ₩6 520 ;8809389034321 ;3304.99.1000;;;;
126;;SPA008;5C0573;팜스테이 화이트 펄 하이드로겔 아이패치;FARMSTAY WHITE PEARL HYDROGEL EYE PATCH;PATCH;90g;100;19,5;45*45*20.5; ₩25 000 ; ₩5 920 ;8809460461169 ;3304.99.1000;;;;
127;;HTT001;5C0136;팜스테이 콜라겐 워터 풀 모이스트 트리트먼트 헤어 필러;FARMSTAY COLLAGEN WATER FULL MOIST TREATMENT HAIR FILLER;HAIR TREATMENT;13ml*10;40;8,7;35*22*23; ₩25 000 ; ₩5 860 ;8809469777223 ;3304.99.1000;0 шт ;;;
128;;SSG006;5C0630;팜스테이 모이스쳐 수딩젤 알로에베라(파우치);FARMSTAY MOISTURE SOOTHING GEL ALOEVERA (POUCH);SOOTHING GEL;100ml;120;15;42*34.5*34.5; ₩3 500 ; ₩710 ;8809426957972 ;3304.99.1000;;;;
129;;SEC008;5C0352;팜스테이 콜라겐 워터 풀 모이스트 롤링 아이세럼;FARMSTAY COLLAGEN WATER FULL MOIST ROLLING EYE SERUM;EYE SERUM;25ml;100;5,5;38*30*17.5; ₩20 000 ; ₩2 770 ;8809480772504 ;3304.99.1000;;;;
130;;LIP010;5C0161;팜스테이 리얼 콜라겐 에센셜 립밤;FARMSTAY COLLAGEN ESSENTIAL LIP BALM;LIP;10ml;300;7,4;40*32*24; ₩5 000 ; ₩1 560 ;8809035146750 ;3304.99.1000;;;;
131;;LIP011;5C0162;팜스테이 리얼 알로에베라 에센셜 립밤;FARMSTAY ALOE VERA ESSENTIAL LIP BALM;LIP;10ml;300;7,4;40*32*24; ₩5 000 ; ₩1 560 ;8809035144268 ;3304.99.1000;;;;
132;;LIP012;5C0163;팜스테이 리얼 코코넛 에센셜 립밤;FARMSTAY REAL COCONUT ESSENTIAL LIP BALM;LIP;10ml;300;7,4;40*32*24; ₩5 000 ; ₩1 560 ;8809632883201 ;3304.99.1000;;;;
133;;SSC007-R;5C0598;팜스테이 히아루로닉 UV 실드 선블록 크림;FARMSTAY HYALURONIC UV SHIELD SUN BLOCK CREAM;SUN CREAM;70g;100;10,5;66*35.5*18; ₩15 000 ; ₩2 800 ;8809809804800 ;3304.99.1000;;;;
134;;SCR036;5C0300;팜스테이 히아루로닉5 워터 드롭 크림;FARMSTAY HYALURONIC5 WATER DROP CREAM;CREAM;80ml;50;12;35*35*15.5; ₩30 000 ; ₩4 860 ;8809480772559 ;3304.99.1000;;;;
135;;SAM019;5C0243;팜스테이 히아루론산100 앰플;FARMSTAY HYALURONIC ACID 100 AMPOULE;AMPOULE;100ml;100;27,5;57*57*16.3; ₩35 000 ; ₩5 540 ;8809469777438 ;3304.99.1000;;;;
136;;SCR037;5C0301;팜스테이 연어 오일&펩타이드 바이탈 크림;FARMSTAY SALMON OIL & PEPTIDE VITAL CREAM;CREAM;50g;50;14;42*42*22; ₩30 000 ; ₩5 390 ;8809469777100 ;3304.99.1000;;;;
137;;SCR038;5C0302;팜스테이 화이트 펄 인텐시브 뉴트리션 크림;FARMSTAY WHITE PEARL INTENSIVE NUTRITION CREAM;CREAM;50g;50;14;42*42*22; ₩30 000 ; ₩5 390 ;8809469777308 ;3304.99.1000;;;;
138;;SCR039;5C0303;팜스테이 그린티씨드 모이스쳐 크림;FARMSTAY GREEN TEA SEED MOISTURE CREAM;CREAM;100g;100;20;45*44*30; ₩35 000 ; ₩4 610 ;8809480772535 ;3304.99.1000;;;;
139;;STO012;5C0694;팜스테이 히아루론산 멀티 아쿠아 울트라 토너;FARMSTAY HYALURONIC ACID MULTI AQUA ULTRA TONER;TONER;500ml;25;15;35.5*35.5*24; ₩20 000 ; ₩4 390 ;8809480772580 ;3304.99.1000;;;;
140;;STO013;5C0695;팜스테이 콜라겐 워터 풀 모이스트 올데이 토너;FARMSTAY COLLAGEN WATER FULL MOIST ALL DAY TONER;TONER;500ml;25;15;35.5*35.5*24; ₩20 000 ; ₩4 390 ;8809480772597 ;3304.99.1000;28 ;;;
141;;SEC009-T;5C0354;팜스테이 블랙 스네일 프리미엄 롤링 아이세럼;FARMSTAY BLACK SNAIL PREMIUM ROLLING EYE SERUM;EYE SERUM;25ml;100;5,5;38*30*17.5; ₩20 000 ; ₩2 770 ;8809480772733 ;3304.99.1000;;;;
142;;HSP001;5C0130;팜스테이 흑마늘 너리싱 샴푸;FARMSTAY BLACK GARLIC NOURISHING SHAMPOO;HAIR SHAMPOO;530ml;20;13;38*31*22; ₩15 000 ; ₩3 660 ;8809034583617 ;3304.99.1000;;;;
143;;STO014;5C0696;팜스테이 세라마이드 퍼밍 페이셜 토너;FARMSTAY CERAMIDE FIRMING FACIAL TONER;TONER;130ml;54;21,2;55*36*23; ₩25 000 ; ₩4 150 ;8809480772665 ;3304.99.1000;;;;
144;;SEM012;5C0392;팜스테이 세라마이드 퍼밍 페이셜 에멀젼;FARMSTAY CERAMIDE FIRMING FACIAL EMULSION;EMULSION;130ml;54;21,2;53*36*22; ₩25 000 ; ₩4 150 ;8809480772672 ;3304.99.1000;;;;
145;;SCR040;5C0304;팜스테이 세라마이드 퍼밍 페이셜 크림;FARMSTAY CERAMIDE FIRMING FACIAL CREAM;CREAM;50ml;50;11,7;35.5*34.5*17; ₩25 000 ; ₩4 150 ;8809480772658 ;3304.99.1000;;;;
146;;SEC010;5C0355;팜스테이 세라마이드 퍼밍 페이셜 아이크림;FARMSTAY CERAMIDE FIRMING FACIAL EYE CREAM;EYE CREAM;50ml;50;12;35.5*34.5*17; ₩25 000 ; ₩4 150 ;8809480772696 ;3304.99.1000;;;;
147;;SES004;5C0415;팜스테이 세라마이드 퍼밍 페이셜 에센스;FARMSTAY CERAMIDE FIRMING FACIAL ESSENCE;ESSENCE;50ml;100;19;45*25.5*32.5; ₩25 000 ; ₩4 110 ;8809480772689 ;3304.99.1000;;;;
148;;SAM021;5C0245;팜스테이 세라마이드 퍼밍 페이셜 앰플;FARMSTAY CERAMIDE FIRMING FACIAL AMPOULE;AMPOULE;50ml;100;17,5;42*29*25; ₩30 000 ; ₩4 110 ;8809480772764 ;3304.99.1000;;;;
149;;SSG007;5C0631;팜스테이 히아루론산 멀티 아쿠아 수딩젤;FARMSTAY HYALURONIC ACID MULTI AQUA SOOTHING GEL;SOOTHING GEL;200ml;50;12,5;54*35*22.5; ₩5 900 ; ₩1 320 ;8809426958696 ;3304.99.1000;;;;
150;;CLF025;5C0049;팜스테이 세라마이드 모이스쳐 클렌징폼;FARMSTAY CERAMIDE MOISTURE CLEANSING FOAM;CLEANSING ;180ml;100;23;54.5*33.5*40.5; ₩18 000 ; ₩2 640 ;8809480772856 ;3401.30.0000;;;;
151;;EYE007;5C0122;팜스테이 볼륨 & 컬링 마스카라;FARMSTAY VOLUME & CURLING MASCARA;EYE MAKEUP;12g;100;5,8;67.5*35*19; ₩20 000 ; ₩2 640 ;8809551952040 ;3304.99.1000;;;;
152;;STO016;5C0698;팜스테이 아보카도 프리미엄 포어 토너;FARMSTAY AVOCADO PREMIUM PORE TONER;TONER;350ml;40;17;51*30*20; ₩10 000 ; ₩2 510 ;8809809800185 ;3304.99.1000;;;;
153;;STO017;5C0699;팜스테이 76 그린티씨드 프리미엄 모이스쳐 토너;FARMSTAY 76 GREEN TEA SEED PREMIUM MOISTURE TONER;TONER;350ml;40;17;51*30*20; ₩10 000 ; ₩2 110 ;8809809800192 ;3304.99.1000;;;;
154;;SCR042;5C0306;팜스테이 콜라겐 슈퍼 아쿠아 크림;FARMSTAY COLLAGEN SUPER AQUA CREAM;CREAM;80ml;50;12,5;35*35*15.5; ₩30 000 ; ₩4 860 ;8809635230231 ;3304.99.1000;;;;
155;;SAM022;5C0246;팜스테이 콜라겐 워터풀 모이스트 크림 앰플;FARMSTAY COLLAGEN WATER FULL MOIST CREAM AMPOULE;AMPOULE;250ml;50;17,7;38*38*26; ₩35 000 ; ₩5 270 ;8809035143476 ;3304.99.1000;;;;
156;;SAM023;5C0247;팜스테이 24k & 펩타이드 시그니쳐 앰플;FARMSTAY 24K GOLD &PEPTIDE SIGNATURE AMPOULE;AMPOULE;35ml;100;18,9;43*30*25.5; ₩45 000 ; ₩7 980 ;8809595053000 ;3304.99.1000;;;;
157;;SMP005;5C0459;팜스테이 세라마이드 에브리 나이트 슬리핑팩;FARMSTAY CERAMIDE EVERY NIGHT SLEEPING PACK;MASK PACK;120ml;50;8,6;38*37*19.5; ₩20 000 ; ₩3 700 ;8809635230255 ;3304.99.1000;;;;
158;;SMP006;5C0460;팜스테이 히아루론산 에브리 나이트 슬리핑팩;FARMSTAY HYALURONIC ACID EVERY NIGHT SLEEPING PACK;MASK PACK;120ml;50;8,6;38*37*19.5; ₩20 000 ; ₩3 700 ;8809635230217 ;3304.99.1000;;;;
159;;HSP002;5C0131;팜스테이 콜라겐 워터 풀 샴푸 & 컨디셔너;FARMSTAY COLLAGEN WATER FULL SHAMPOO & CONDITIONER;HAIR SHAMPOO;530ml;20;13;38*31*22; ₩15 000 ; ₩3 660 ;8809595053284 ;3304.99.1000;;;;
160;;HTT002;5C0137;팜스테이 세라마이드 데미지 클리닉 헤어 필러;FARMSTAY CERAMIDE DAMAGE CLINIC HAIR FILLER;HAIR TREATMENT;13ml*10;40;8,7;35*22*23; ₩25 000 ; ₩5 860 ;8809615881163 ;3304.99.1000;8 ;;;
161;;SAM024;5C0248;팜스테이 세라마이드 퍼밍 페이셜 크림 앰플;FARMSTAY CERAMIDE FIRMING FACIAL CREAM AMPOULE;AMPOULE;250ml;50;17,7;38*38*26; ₩35 000 ; ₩5 270 ;8809035143377 ;3304.99.1000;;;;
162;;MUP035-R;5C0202;팜스테이 세라마이드 퍼밍 페이셜 씨씨크림;FARMSTAY CERAMIDE FIRMING FACIAL CC CREAM;MAKEUP;50g;100;8;58.5*27.5*17; ₩25 000 ; ₩3 570 ;8809426959266 ;3304.99.2000;;;;
163;;SMP007;5C0461;팜스테이 콜라겐 에브리 나이트 슬리핑팩;FARMSTAY COLLAGEN EVERY NIGHT SLEEPING PACK;MASK PACK;120ml;50;8,6;38*37*19.5; ₩20 000 ; ₩3 700 ;8809639172452 ;3304.99.1000;;;;
164;;SST012;5C0643;팜스테이 히아루론산 슈퍼 아쿠아 스킨케어 3종 세트;FARMSTAY HYALURONIC ACID SUPER AQUA SKIN CARE 3SET;SET;-;20;15,3;45*30.5*42.5; ₩50 000 ; ₩7 850 ;8809809800222 ;3304.99.1000;;;;
165;;SST013;5C0645;팜스테이 콜라겐 에센셜 모이스쳐 스킨케어 3종 세트;FARMSTAY COLLAGEN ESSENTIAL MOISTURE SKIN CARE 3SET;SET;-;20;15,3;45*30.5*42.5; ₩50 000 ; ₩7 120 ;8809809800239 ;3304.99.1000;;;;
166;;SAM025;5C0249;팜스테이 시카 팜 리커버리 앰플;FARMSTAY CICA FARM RECOVERY AMPOULE;AMPOULE;250ml;40;14;37.5*31*27.5; ₩35 000 ; ₩4 790 ;8809674690355 ;3304.99.1000;;;;
167;;SCR043;5C0307;팜스테이 히아루론산 워터 배리어 크림;FARMSTAY HYALURONIC ACID WATER BARRIER CREAM;CREAM;80ml;50;9;41*41*17; ₩35 000 ; ₩5 270 ;8809657129070 ;3304.99.1000;;;;
168;;SAM026;5C0250;팜스테이 펩타이드9 슈퍼 바이탈라이징 앰플;FARMSTAY PEPTIDE9 SUPER VITALIZING AMPOULE;AMPOULE;100ml;50;14;57.5*30.5*16; ₩49 000 ; ₩6 260 ;8809635230286 ;3304.99.1000;;;;
169;;CLF029;5C0050;팜스테이 스네일 모이스처 클렌징폼;FARMSTAY SNAIL MOISTURE CLEANSING FOAM;CLEANSING ;100ml;200;25;50.5*45*34; ₩3 500 ; ₩1 180 ;8809674690362 ;3401.30.0000;133 шт ;;;
170;;SPL008;5C0584;팜스테이 리얼 아보카도 딥 클리어 필링젤;FARMSTAY REAL AVOCADO DEEP CLEAR PEELING GEL;PEELING;100ml;100;13,5;51*44.5*18; ₩8 000 ; ₩1 230 ;8809809800994 ;3304.99.1000;;;;
171;;SPL009;5C0585;팜스테이 리얼 코코넛 딥 클리어 필링젤;FARMSTAY REAL COCONUT DEEP CLEAR PEELING GEL;PEELING;100ml;100;13,5;51*44.5*18; ₩8 000 ; ₩1 230 ;8809809800987 ;3304.99.1000;;;;
172;;SPL010;5C0586;팜스테이 리얼 그린티 딥 클리어 필링젤;FARMSTAY REAL GREEN TEA CLEAR PEELING GEL;PEELING;100ml;100;13,5;51*44.5*18; ₩8 000 ; ₩1 230 ;8809809801007 ;3304.99.1000;;;;
173;;SPL011;5C0587;팜스테이 리얼 레몬 딥 클리어 필링젤;FARMSTAY REAL LEMON DEEP CLEAR PEELING GEL;PEELING;100ml;100;13,5;51*44.5*18; ₩8 000 ; ₩1 230 ;8809809801014 ;3304.99.1000;;;;
174;;SMI009;5C0449;팜스테이 히아루론산 멀티 아쿠아 젤 미스트;FARMSTAY HYALURONIC ACID MULTI AQUA GEL MIST;MIST;120ml;50;8,5;46*24*18; ₩8 000 ; ₩1 920 ;8809674690263 ;3304.99.1000;;;;
175;;SAM027-T;5C0253;팜스테이 블랙 스네일&펩타이드9 퍼펙트 앰플;FARMSTAY BLACK SNAIL & PEPTIDE9 PERFECT AMPOULE;AMPOULE;35ml;100;17;44*30*25; ₩45 000 ; ₩5 270 ;8809639172292 ;3304.99.1000;;;;
176;;SCR044-T;5C0310;팜스테이 블랙 스네일&펩타이드9 퍼펙트 크림;FARMSTAY BLACK SNAIL & PEPTIDE9 PERFECT CREAM;CREAM;55ml;60;15,5;43*43*15; ₩35 000 ; ₩5 520 ;8809639172483 ;3304.99.1000;10 шт ;;;
177;;CLF030;5C0051;팜스테이 히아루론산 모이스트 앤 마일드 젤 폼;FARMSTAY HYALURONIC ACID MOIST&MILD GEL FOAM;CLEANSING ;200ml;100 ;26;54.5*33.5*40.5; ₩15 000 ; ₩2 770 ;8809480773075 ;3401.30.0000;33 шт ;;;
178;;HSP003;5C0132;팜스테이 아르간 오일 컴플리트 볼륨업 샴푸&컨디셔너;FARMSTAY ARGAN OIL COMPLETE VOLUME UP SHAMPOO & CONDITIONER;HAIR SHAMPOO;530ml;20;13;38*31*22; ₩15 000 ; ₩3 730 ;8809595053659 ;3304.99.1000;;;;
179;;STO018-T;5C0701;팜스테이 블랙 스네일&펩타이드9 퍼펙트 토너;FARMSTAY BLACK SNAIL & PEPTIDE9 PERFECT TONER;TONER;120ml;60;21,7;45.5*36*23.5; ₩25 000 ; ₩5 520 ;8809639172476 ;3304.99.1000;;;;
180;;SEM016-T;5C0397;팜스테이 블랙 스네일&펩타이드9 퍼펙트 에멀젼;FARMSTAY BLACK SNAIL & PEPTIDE9 PERFECT EMULSION;EMULSION;120ml;60;21,7;45.5*36*23.5; ₩25 000 ; ₩5 520 ;8809639172469 ;3304.99.1000;;;;
181;;HTT004;5C0138;팜스테이 히아루론산 슈퍼 아쿠아 헤어 필러;FARMSTAY HYALURONIC ACID SUPER AQUA HAIR FILLER;HAIR TREATMENT;13ml*10;40;8,7;35*22*23; ₩25 000 ; ₩5 860 ;8809615881439 ;3304.99.1000;;;;
182;;STO019;5C0702;팜스테이 세라마이드 에센셜 부스팅 토너;FARMSTAY CERAMIDE ESSENTIAL BOOSTING TONER;TONER;500ml;25;15;35*35*23; ₩20 000 ; ₩4 370 ;8809480773068 ;3304.99.1000;24 ;;;
183;;HTT007;5C0141;팜스테이 샤이닝 실크 리페어 헤어 트리트먼트 콜라겐;FARMSTAY SHINING SILK REPAIR HAIR TREATMENT COLLAGEN;HAIR TREATMENT;150ml;100;20;49*48*24; ₩22 000 ; ₩3 760 ;8809635230354 ;3304.99.1000;;;;
184;;SEC011;5C0356;팜스테이 세라마이드 링클케어 릴렉싱 롤링 아이세럼;FARMSTAY CERAMIDE WRINKLE CARE RELAXING ROLLING EYE SERUM;EYE SERUM;25ml;100;5,7;35*35*23; ₩20 000 ; ₩2 770 ;8809480773129 ;3304.99.1000;;;;
185;;CLF031;5C0052;팜스테이 베이킹 파우더 콜라겐 포어 스크럽(단상자);FARMSTAY BAKING POWDER COLLAGEN PORE SCRUB;CLEANSING ;7g*25;20;5;64.5*23*16; ₩15 000 ; ₩4 530 ;8809541197888 ;3401.30.0000;7 ;;;
186;;CLF032;5C0054;팜스테이 베이킹 파우더 히아루론산 포어 스크럽(단상자);FARMSTAY BAKING POWDER HYALURONIC ACID PORE SCRUB;CLEANSING ;7g*25;20;5;64.5*23*16; ₩15 000 ; ₩4 530 ;8809541197864 ;3401.30.0000;23 ;;;
187;;SMS021-M;5C0514;팜스테이 리얼 깔라만시 에센스 마스크 ;FARMSTAY REAL CALAMANSI ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031927;3307.90.4000;;;;
188;;SMS022-M;5C0517;팜스테이 리얼 대나무 에센스 마스크 ;FARMSTAY REAL BAMBOO ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031910;3307.90.4000;;;;
189;;SMS023-M;5C0521;팜스테이 리얼 시어버터 에센스 마스크 ;FARMSTAY REAL SHEA BUTTER ESSENCE MASK;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031903;3307.90.4000;;;;
190;;SMS024-M;5C0524;팜스테이 리얼 토마토 에센스 마스크 ;FARMSTAY REAL TOMATO ESSENCE MASK ;MASK SHEET;23ml;600;18,7;52*28*38; ₩1 200 ; ₩190 ;8800260031897;3307.90.4000;;;;
191;;SMP008;5C0462;팜스테이 콜라겐 워터 풀 모이스트 슬리핑 마스크;FARMSTAY COLLAGEN WATER FULL MOIST SLEEPING MASK;MASK PACK;4ml*20;50;6,7;49*37.5*15.5; ₩20 000 ; ₩5 010 ;8809657112980 ;3304.99.1000;23 ;;;
192;;SMP009;5C0463;팜스테이 시카 팜 나이트 리페어 슬리핑 마스크;FAMSTAY CICA FARM NIGHT REPAIR SLEEPING MASK;MASK PACK;4ml*20;50;6,7;49*37.5*15.5; ₩20 000 ; ₩5 010 ;8809657112973 ;3304.99.1000;;;;
193;;SAM029;5C0255;팜스테이 시카 팜 리바이탈라이징 크림 앰플;FARMSTAY CICA FARM REVITALIZING CREAM AMPOULE;AMPOULE;250ml;50;17,7;38*38*26; ₩35 000 ; ₩5 270 ;8809035141557 ;3304.99.1000;;;;
194;;SAM030;5C0256;팜스테이 시카 팜 블래미쉬 클리어 앰플 ;FARMSTAY CICA FARM BLEMISH CLEAR AMPOULE;AMPOULE;100ml;100;28;56*56*16; ₩49 000 ; ₩6 260 ;8809635230439 ;3304.99.1000;;;;
195;;SCR048;5C0314;팜스테이 골드 콜라겐 너리싱 크림 ;FARMSTAY GOLD COLLAGEN NOURISHING CREAM;CREAM;55ml;60;16,2;44*43*15; ₩35 000 ; ₩5 800 ;8809635230491 ;3304.99.1000;;;;
196;;SPA011;5C0575;팜스테이 시카 팜 네이쳐 솔루션 아이패치;FARMSTAY CICA FARM NATURE SOLUTION EYE PATCH;PATCH;90g;100;19,5;45*45*20.5; ₩30 000 ; ₩5 990 ;8809460461145 ;3304.99.1000;;;;
197;;LIP013;5C0164;팜스테이 시카 팜 네이쳐 솔루션 립밤;FARMSTAY CICA FARM NATURE SOLUTION LIP BALM;LIP;10ml;300;7,4;40*32*24; ₩5 000 ; ₩1 560 ;8809541198762 ;3304.99.1000;0 шт ;;;
198;;SEC013;5C0358;팜스테이 시카 팜 리바이탈라이징 롤링 아이세럼;FARMSTAY CICA FARM REVITALIZING ROLLING EYE SERUM;EYE SERUM;25ml;100;5,9;38*30*17.5; ₩20 000 ; ₩2 770 ;8809480773549 ;3304.99.1000;;;;
